actor_id,character_name,cast_order,movie_id
7134,Aunt Emma,13,106646
4225,Steve Madden,14,106646
901,Toby Welch,15,106646
33987,Jean-Jacques Handali,16,106646
3525,Leah Belfort,17,106646
21712,Captain Ted Beecham,18,106646
35579,Chantalle,19,106646
31109,Rugrat,20,106646
8288,Bo Dietl,21,106646
38239,Nicholas the Butler,22,106646
38240,Janet,23,106646
36518,Kalil,24,106646
35438,Kimmie Belzer,25,106646
10837,Lucas Solomon,26,106646
4275,Rochelle Applebaum,27,106646
38241,Jerry Fogel,28,106646
38242,Agent Hughes,29,106646
13222,Aliyah Farran,30,106646
22065,Rothschild Broker #1,31,106646
14522,Dwayne,32,106646
38243,Hildy Azoff,33,106646
31182,Stratton Broker in a Bowtie,34,106646
11148,Stratton Oakmont Commercial (voice),35,106646
38244,Auckland Straight Line Host,36,106646
38245,Honorary Samantha Stogel,37,106646
2321,Nolan Drager (Jordan's Lawyer),38,106646
8191,Waitress,39,106646
37345,Zip (Lude Buying Teenager #1),40,106646
38246,Pam,41,106646
38247,Heidi,42,106646
38248,Blair Hollingsworth,43,106646
38249,SEC Attorney #1,44,106646
6839,SEC Attorney #2,45,106646
38250,SEC Attorney #3,46,106646
38251,Barry Kleinman,47,106646
38252,Straight Line Testimonial #1,48,106646
15971,Rothschild Broker #2,49,106646
38253,Rothschild Broker #3,50,106646
38254,Rothschild Broker #4,51,106646
38255,Rothschild Broker #8,52,106646
30530,Investor's Center Broker #1,53,106646
24158,Investor's Center Broker #2,54,106646
15710,Stratton Broker #1,55,106646
38256,Stratton Broker #2,56,106646
38257,Stratton Broker #3,57,106646
38258,Stratton Broker #4,58,106646
38259,Stratton Broker #5,59,106646
38260,Stratton Broker #6,60,106646
38261,Young Broker,61,106646
14389,Another Broker,62,106646
32748,Party Broker #1,63,106646
38262,Donnie's Assistant,64,106646
38263,Maitre d' Hector,65,106646
38264,Broker in Men's Room,66,106646
28590,Honorary Raymond Samitz,67,106646
14843,Swiss Customs Officer #1,68,106646
38265,Swiss Customs Officer #2,69,106646
4295,Cop #1,70,106646
16679,Cop #2,71,106646
38266,Police Officer #2,72,106646
38267,Brookville Police Officer #2,73,106646
27706,Wedding Singer #1,74,106646
38268,Cristy,75,106646
16852,Hostess on The Naomi,76,106646
38269,Skylar Belfort (4 Years Old),77,106646
38270,Lude Buying Teenager #2,78,106646
38271,Job Applicant #1,79,106646
38272,Abby,80,106646
38273,FBI Agent #1,81,106646
38060,FBI Agent #2,82,106646
38274,Prison Guard,83,106646
26403,Inmate Playing Tennis #2,84,106646
10841,Rao's Patron #1,85,106646
8265,Rao's Patron #2,86,106646
38275,Rao's Patron #3,87,106646
12907,Audience Member #1,88,106646
38276,Audience Member #3,89,106646
38277,Audience Member #4,90,106646
16828,Audience Member #5,91,106646
38278,Rocco #1,92,106646
34168,Wedding Guest (uncredited),93,106646
38279,Wedding Guest (uncredited),94,106646
38280,Wedding Guest (uncredited),95,106646
34209,Kacandes Diner Man (uncredited),96,106646
38281,Italian Coastguard (uncredited),97,106646
34169,Broker (uncredited),98,106646
38282,Broker (uncredited),99,106646
38283,Stratton Broker (uncredited),100,106646
38284,Stratton Broker (uncredited),101,106646
38285,Stratton Broker (uncredited),102,106646
38286,Stratton Broker (uncredited),103,106646
38287,Stratton Broker (uncredited),104,106646
38288,Stratton Broker (uncredited),105,106646
38289,Upper Eastside Pedestrian (uncredited),106,106646
38290,Wolfpack #4 (uncredited),107,106646
38291,Wolfpack #1 (uncredited),108,106646
38292,Young Stratton Inc. Broker (uncredited),109,106646
38293,Broker Applicant (uncredited),110,106646
38294,Audience Member (uncredited),111,106646
25158,Court Officer / Broker (uncredited),112,106646
38295,Pool Party Guest (uncredited),113,106646
38296,Nicky Koskoff's Escort (uncredited),114,106646
34210,Tai Chi Inmate (uncredited),115,106646
29066,Swiss Airline Passenger (uncredited),116,106646
34132,Rao's Pedestrian (uncredited),117,106646
38297,Kimmie Belzer's Desk Mate (uncredited),118,106646
38298,Singer,119,106646
38299,Brantley (uncredited),120,106646
34185,Marina Sightseer (uncredited),121,106646
38300,Irritated Plane Passinger (uncredited),122,106646
34211,Party Goer (uncredited),123,106646
38301,Miami Busboy (uncredited),124,106646
38302,Masseuse to Donnie Azoff (uncredited),125,106646
2035,Court Room Attendant (uncredited),126,106646
38303,Stratton Applicant (uncredited),127,106646
34196,Seminar Guest (uncredited),128,106646
38304,Strattonite (uncredited),129,106646
38305,Stripper (uncredited),130,106646
38306,Convention Attendee (uncredited),131,106646
38307,Courtroom Observer (uncredited),132,106646
38308,Kent - Broker (uncredited),133,106646
38309,Stock Broker (uncredited),134,106646
14359,1st Class Swiss Airline Passenger (uncredited),135,106646
23423,Call Girl (uncredited),136,106646
38310,Banker (uncredited),137,106646
38311,Rudy (uncredited),138,106646
38312,Conference Attendee (uncredited),139,106646
8099,Machete Cortez,0,106747
2577,Luther Voz,1,106747
18834,Miss San Antonio,2,106747
11299,Luz,3,106747
13886,Desdemona,4,106747
2396,Sartana,5,106747
8100,Osiris Amanpour,6,106747
2442,La Camaleon,7,106747
24952,Cereza,8,106747
6971,El Camaleon,9,106747
34746,Mendez,10,106747
573,Mr. President,11,106747
2,El Camaleon,12,106747
14270,El Camaleon,13,106747
3492,Sheriff Doakes,14,106747
38313,Wife of Mendez,15,106747
2443,KillJoy,16,106747
2445,Billy,17,106747
38314,Zaror,18,106747
30277,Nurse Fine,19,106747
30279,Boss of Mendez,20,106747
2470,Space Babe,21,106747
31190,Miller,0,107811
37113,Casey,1,107811
19462,Jeff Chang,2,107811
24649,Nicole,3,107811
34501,Randy,4,107811
11030,Dr. Chang,5,107811
34343,Pledge Gomez,6,107811
12900,Sally Huang,7,107811
21057,Julian,8,107811
37428,Campus Cop #2,9,107811
28825,Pledge Aguilar,10,107811
34405,PJ Brill,11,107811
38315,(voice),12,107811
6491,Ray Breslin,0,107846
1479,Emil Rottmayer,1,107846
6592,Willard Hobbes,2,107846
1356,Drake,3,107846
22557,Hush,4,107846
5113,Lester Clark,5,107846
27663,Roag,6,107846
4045,Dr. Kyrie,7,107846
19580,Babcock,8,107846
25687,Receptionist,9,107846
26254,Captain Baradah,10,107846
32087,Jessica Miller,11,107846
970,Abigail Ross,12,107846
12192,Javed,13,107846
38316,Gabriel,14,107846
36165,Console Guard #1,15,107846
33483,Babylon Guard,16,107846
32702,Pilot,17,107846
8063,Second Lieutenant,18,107846
19493,Prisoner Beaten By Breslin,19,107846
38317,Skinhead Prisoner,20,107846
38318,Voice (voice),21,107846
2198,Prisoner Beaten By Breslin,22,107846
35486,Inmate / Moroccan Cop,23,107846
35923,State Trooper,24,107846
4783,Brims,25,107846
38319,Tourist,26,107846
38320,Front Gate Guard,27,107846
38321,Screaming Prisoner,28,107846
38322,Rottmayer Stand-In,29,107846
38323,Console Guard #2,30,107846
17141,Sleek Moroccan,31,107846
38324,Prison Guard,32,107846
38325,Weightlifter Prisoner,33,107846
33886,Prisoner,34,107846
38326,Babylon Prisoner,35,107846
7998,Gary King,0,107985
7999,Andrew Knightley,1,107985
5004,Oliver Chamberlain,2,107985
1649,Peter Page,3,107985
9644,Steven Prince,4,107985
16154,Sam Chamberlain,5,107985
979,Guy Shepherd,6,107985
7149,Basil,7,107985
38327,Young Gary,8,107985
38328,Young Andy,9,107985
38329,Young Steven,10,107985
38330,Young Peter,11,107985
38331,Young Oliver,12,107985
38332,Becky Salt,13,107985
38333,Erika Leekes,14,107985
38334,Tracy Benson,15,107985
38335,Young Shane,16,107985
38336,Young Sam,17,107985
38337,Teenage Twins,18,107985
38338,Teenage Twins,19,107985
10882,Reverend Green,20,107985
38339,Pale Young Man,21,107985
16450,Group Leader,22,107985
38340,Fitness Instructor (26),23,107985
38341,Peter's Wife,24,107985
38342,Peter's Dad,25,107985
6189,Head Builder,26,107985
16380,Young Lady,27,107985
8003,Young Man,28,107985
38343,Felicity,29,107985
26605,Motorcycle Policeman,30,107985
5108,B & B Landlady,31,107985
33778,Greg,32,107985
38344,Seb,33,107985
38345,Luke,34,107985
38346,Tyler,35,107985
38347,Sam,36,107985
38348,Publican 1,37,107985
32974,Publican 2,38,107985
19825,Publican 3,39,107985
32081,Shane Hawkins,40,107985
38349,Publican 5,41,107985
37249,Publican 6,42,107985
8004,Collaborator,43,107985
38350,Collaborator,44,107985
1731,Publican 7,45,107985
38351,Kelly,46,107985
38352,Stacey,47,107985
38353,Adrian Keane,48,107985
38354,Upstairs Beehive Man,49,107985
16373,Upstairs Beehive Lady,50,107985
675,The Network (voice),51,107985
8012,Big Ugly Bastard,52,107985
25614,Big Ugly Bastard,53,107985
10782,Publican 13,54,107985
8018,Joseph Lees,0,108346
2328,Eva,1,108346
20517,Mr. Dian,2,108346
4507,Harry,3,108346
38355,Robert,4,108346
38356,Janie,5,108346
1054,Italian Doctor,6,108346
10486,The Counselor,0,109091
2344,Malkina,1,109091
11121,Reiner,2,109091
4647,Banker,3,109091
2764,Laura,4,109091
1489,Westray,5,109091
3598,Buyer,6,109091
38357,Tony's Girl,7,109091
9716,Ruth,8,109091
6534,Diamond Dealer,9,109091
1630,Tony,10,109091
38358,Cafe Waitress,11,109091
12286,Chauffeur,12,109091
1330,Woman with Mobile Phone,13,109091
3319,Second Man,14,109091
16272,Wireman,15,109091
37246,Watching Girl,16,109091
38359,Highway Patrolman,17,109091
36607,Young Biker,18,109091
38360,Barman,19,109091
38361,Waitress,20,109091
34942,Malkina's Bodyguard,21,109091
1504,Sedan Man,22,109091
31364,Hotel Waiter,23,109091
38362,Abogado,24,109091
38363,Workman,25,109091
12308,Blonde,26,109091
2181,Jefe,27,109091
38364,Mau00eetre D',28,109091
14336,Priest,29,109091
27897,Jackie Robinson,0,109410
38365,Harold Parrott,1,109410
26,Branch Rickey,2,109410
36339,Rachel Isum,3,109410
2438,Leo Durocher,4,109410
8612,Red Barber,5,109410
19954,Dixie Walker,6,109410
38366,Laraine Day,7,109410
5733,Clay Hopper,8,109410
14015,Kirby Higbe,9,109410
528,Pee Wee Reese,10,109410
23785,Wendell Smith,11,109410
4650,Ben Chapman,12,109410
33478,Ralph Branca,13,109410
20606,Mr. Brock,14,109410
33509,Joe Garagiola,15,109410
38367,Alice,16,109410
37924,Baseball Fan,17,109410
11797,Clyde Sukeforth,18,109410
38368,Burt Shotton,19,109410
20280,Happy Chandler,20,109410
10341,Max,21,109410
5445,James Franco,0,109414
14617,Jonah Hill,1,109414
1866,Seth Rogen,2,109414
835,Jay Baruchel,3,109414
3476,Danny McBride,4,109414
16638,Craig Robinson,5,109414
16475,Michael Cera,6,109414
7143,Emma Watson,7,109414
14877,Mindy Kaling,8,109414
11979,David Krumholtz,9,109414
18705,Christopher Mintz-Plasse,10,109414
33475,Rihanna,11,109414
12130,Martin Starr,12,109414
4828,Paul Rudd,13,109414
961,Channing Tatum,14,109414
16100,Kevin Hart,15,109414
21913,Aziz Ansari,16,109414
16634,Jason Segel,17,109414
2098,Backstreet Boys,18,109414
38369,Backstreet Boys,19,109414
38370,Backstreet Boys,20,109414
38371,Backstreet Boys,21,109414
38372,Backstreet Boys,22,109414
30422,Daughter in Store,23,109414
26250,Father in Store,24,109414
38373,LA Hipster / Driver (uncredited),25,109414
18735,Headless Man,26,109414
34770,Jason Blake,0,109417
9855,Franklyn,1,109417
13081,Rooster,2,109417
530,Dante,3,109417
38374,Stacy,4,109417
32995,Himself,5,109417
35919,Jolene,6,109417
16327,Flipz,7,109417
29201,James,8,109417
38375,Sight,9,109417
32851,Mayhem,10,109417
32841,Bambino,11,109417
38376,Lil Adonis,12,109417
12440,Lenny Feder,0,109418
12459,Eric Lamonsoff,1,109418
1304,Kurt McKenzie,2,109418
17373,Marcus Higgins,3,109418
20,Roxanne Chase-Feder,4,109418
8778,Deanne McKenzie,5,109418
692,Sally Lamonsoff,6,109418
32443,Becky Feder,8,109418
38377,Duffy,9,109418
1238,Wiley,10,109418
20136,Nick,11,109418
20574,Dickie Bailey,12,109418
17510,Malcom,13,109418
14030,Squats Fitness Janitor,14,109418
16103,Officer Fluzoo,15,109418
27516,Braden,16,109418
18016,Mrs. Lamonsoff,17,109418
12382,Officer Dante,18,109418
21204,Kyle,19,109418
12444,Hippie Teacher,20,109418
20031,Tommy Cavanugh,21,109418
10337,Frat Boy Milo,22,109418
38378,Greg Feder,23,109418
38379,Keithie Feder,24,109418
38380,Donna Lamonsoff,25,109418
38381,Bean Lamonsoff,26,109418
38382,Bean Lamonsoff,27,109418
38383,Andre McKenzie,28,109418
38384,Charlotte Mackenzie,29,109418
38385,Ronnie Mackenzie,30,109418
8781,Penny,31,109418
1262,Mary Fluzoo,32,109418
38386,Hot Dance Teacher,33,109418
20034,Gym Teacher,34,109418
32441,Mama Ronzoni,35,109418
38387,Nancy Arbuckle,36,109418
38388,Kmart Employee,37,109418
38389,Kmart Mother,38,109418
506,Robideaux,39,109418
12447,Jackie Tardio,40,109418
23065,Sadie Tardio,41,109418
37590,Sunny Tardio,42,109418
20033,The Great Renaldo,43,109418
38390,Coach Romey,44,109418
28080,Principal Tardio,45,109418
24175,Muzby,46,109418
37008,Bumpty,47,109418
26355,Male Cheerleader,48,109418
28375,Male Cheerleader,49,109418
30166,Male Cheerleader,50,109418
38391,Male Cheerleader,51,109418
38392,Ginger,52,109418
19451,Frat Boy Andy,53,109418
38393,Cooper,54,109418
19724,Frat Boy,55,109418
6956,Jonathan Banks,0,109421
32176,Emily Taylor,1,109421
2100,Dr. Victoria Siebert,2,109421
961,Martin Taylor,3,109421
4155,Dierdre Banks,4,109421
4424,Mrs. Taylor,5,109421
35134,Eileen Spicer,6,109421
22015,Carl Millbank,7,109421
19520,Kayla Millbank,8,109421
38394,Tracey Sutton,9,109421
38395,Augustin,10,109421
38396,Joan,11,109421
38397,Ezra Banks,12,109421
12882,Jeffrey Childs,13,109421
38398,Dr. Peter Joubert,14,109421
29739,Zach,15,109421
38399,NYPD Officer Beahan,16,109421
38400,Prison Desk Guard,17,109421
15974,Upset Visitor,18,109421
38401,Police Officer at the Hospital,19,109421
38402,Nurse,20,109421
15947,Pharmacist,21,109421
15751,Banks' Partner #1,22,109421
38251,Assistant District Attorney,23,109421
38403,Transporting Officer Kevin,24,109421
38404,Emily's Attorney,25,109421
8416,Banks Patient #3,26,109421
31234,Judge,27,109421
38405,Banks Partner,28,109421
155,Captain Richard Phillips,0,109424
2309,Andrea Phillips,1,109424
7442,SEAL Commander,2,109424
4231,John Cronan,3,109424
957,Captain Frank Castellano,4,109424
10970,Ken Quinn,5,109424
14425,Mike Perry,6,109424
33232,Dan Phillips,7,109424
27801,Shane Murphy,8,109424
38406,Muse,9,109424
38407,Najee,10,109424
38408,Bilal,11,109424
38409,Elmi,12,109424
49,Maersk Alabama Crew,13,109424
19153,Maersk Alabama Crew,14,109424
38410,Maersk Alabama Crew,15,109424
38411,Pirate Leader,16,109424
37102,Mia Allen,0,109428
34352,David Allen,1,109428
16408,Eric,2,109428
17702,Olivia,3,109428
38412,Natalie,4,109428
38413,Harold,5,109428
5454,Ash,6,109428
28739,Demon (voice),7,109428
38414,,8,109428
8138,,9,109428
38415,,10,109428
38416,,11,109428
38417,,12,109428
38418,,13,109428
16162,Sandy Patterson,0,109431
16048,Diana,1,109431
12195,Harold Cornish,2,109431
2848,Trish Patterson,3,109431
16663,Julian,4,109431
34292,Marisol,5,109431
6973,Detective Reilly,6,109431
228,Daniel Casey,7,109431
792,Skiptracer,8,109431
8568,Big Chuck,9,109431
1225,Paul,10,109431
36227,Jessie Patterson,11,109431
38419,Bartender,12,109431
38420,Franny Patterson,13,109431
36751,Alec,14,109431
38421,Party Guy,15,109431
38422,Party Guy,16,109431
29734,Party Guy's Buddy,17,109431
11241,Tequila Guy,18,109431
38423,Winter Park Cop,19,109431
1249,Winter Park Cop,20,109431
38424,Booking Officer,21,109431
38425,Secretary at Prominence Denver,22,109431
38426,Cosmetics Girl,23,109431
38427,Cosmetics Girl,24,109431
38428,Electronics Store Employee,25,109431
38429,Jewelry Store Salesperson,26,109431
38430,Cop Giving Traffic Ticket,28,109431
38431,New Catalyst Receptionist,29,109431
31342,Arlene in the Lady's Choice Salon,30,109431
36519,Tony / Motel Desk Clerk,31,109431
38432,Counter Girl,32,109431
38433,Witness on the Highway,33,109431
38434,Traffic Cop,34,109431
6839,Bus Station Attendant Carl,35,109431
38435,Used Car Salesman,36,109431
16080,Prominence Security Guard,37,109431
31560,Flo,38,109431
8833,Ron Burgundy,0,109443
3875,Brick Tamland,1,109443
4828,Brian Fantana,2,109443
995,Veronica Corningstone,3,109443
4032,Champ Kind,4,109443
10957,Jack Lime,5,109443
16637,Chani Lastnamu00e9,6,109443
13077,Linda Jackson,7,109443
5501,Freddie Shapp,8,109443
19163,Entertainment Tonight Reporter,9,109443
633,El Trousias Maiden of the Clouds,10,109443
3308,History Channel Host,11,109443
4071,Wes Mantooth,12,109443
6031,CBS News Anchor,13,109443
26,Mack Tannen,14,109443
6318,ESPN Reporter,15,109443
4931,BBC News Anchor,16,109443
631,CBC News Anchor,17,109443
8779,Entertainment Tonight Host,18,109443
3814,MTV Host,19,109443
13489,Ed Harken,20,109443
4096,ghost of General Thomas J. Stonewall Jackson,21,109443
13150,Chani's Boss,22,109443
34265,GNN Director,23,109443
38436,Narrator,24,109443
38437,GNN Assistant (uncredited),25,109443
34449,Sea World Tourist (uncredited),26,109443
21269,Anna (voice),0,109445
12520,Elsa (voice),1,109445
35183,Kristoff (voice),2,109445
18328,Olaf (voice),3,109445
38438,Hans (voice),4,109445
4650,Duke (voice),5,109445
6521,Pabbie / Grandpa (voice),6,109445
20686,Oaken (voice),7,109445
26186,Kai (voice),8,109445
38439,Bulda (voice),9,109445
9627,Gerda (voice),10,109445
6345,Bishop (voice),11,109445
5161,King (voice),12,109445
38440,Young Anna (voice),13,109445
37366,Young Elsa (voice),14,109445
38441,Teen Elsa (voice),15,109445
35316,Additional Voices (voice),19,109445
9960,Additional Voices (voice),20,109445
38442,Additional Voices (voice),21,109445
37127,Additional Voices (voice),22,109445
23032,Additional Voices (voice),23,109445
38443,Additional Voices (voice),25,109445
38444,Additional Voices (voice),27,109445
35776,Additional Voices (voice),28,109445
37129,Additional Voices (voice),29,109445
35159,Additional Voices (voice),30,109445
21427,Additional Voices (voice),31,109445
23800,Additional Voices (voice),32,109445
21428,Additional Voices (voice),33,109445
23796,Additional Voices (voice),34,109445
14122,Additional Voices (voice),35,109445
37133,Additional Voices (voice),36,109445
38445,Additional Voices (voice),37,109445
38446,Additional Voices (voice),38,109445
33277,Additional Voices (voice),39,109445
38447,Additional Voices (voice),40,109445
18762,Additional Voices (voice),41,109445
5998,Additional Voices (voice),42,109445
22254,Additional Voices (voice),43,109445
29506,Additional Voices (voice),44,109445
38448,Additional Voices (voice),45,109445
37136,Additional Voices (voice),46,109445
38449,Additional Voices (voice),47,109445
38450,Additional Voices (voice),48,109445
37118,Additional Voices (voice),49,109445
21436,Additional Voices (voice),50,109445
37137,Additional Voices (voice),51,109445
38451,Additional Voices (voice),52,109445
37138,Additional Voices (voice),53,109445
36727,Additional Voices (voice),54,109445
38452,Additional Voices (voice),55,109445
10575,Additional Voices (voice),56,109445
38453,Additional Voices (voice),57,109445
37422,Additional Voices (voice),58,109445
38454,Young Kristoff / Additional Voices (voice),59,109445
4240,Additional Voices (voice),60,109445
12435,Flint Lockwood (voice),0,109451
1875,Sam Sparks (voice),1,109451
2880,Tim Lockwood (voice),2,109451
19164,Chester V (voice),3,109451
26355,Baby Brent (voice),4,109451
3880,Manny (voice),5,109451
5709,Steve (voice),6,109451
10452,Earl Devereaux (voice),7,109451
22975,Barb (voice),8,109451
8748,Barry/ Dill Pickle (voice),9,109451
29896,Sentinel Louise (voice),10,109451
38455,Sentinel Peter / Labcoat Jenny (voice),11,109451
38456,Fintly McCallahan / Idea Pants Guy (voice),12,109451
24477,Cal Devereaux (voice),13,109451
23796,Young Flint (voice),15,109451
37512,Ethan Wate,0,109491
38457,Lena Duchannes,1,109491
11018,Macon Ravenwood,2,109491
2870,Amma Treadeau,3,109491
4003,Ridley Duchaness,4,109491
33220,Wesley Link Lincoln,5,109491
4999,Mrs. Lincoln / Sarafine Duchannes,6,109491
14048,Emmaline Duchannes,7,109491
839,Delphine Duchannes,8,109491
13067,Emily Asher,9,109491
38458,Savannah Snow,10,109491
38459,Genevieve Duchannes,11,109491
25700,Larkin Ravenwood,12,109491
8951,Mr. Lee,13,109491
38460,Mrs. Hester,14,109491
38461,Reverend Stephens,15,109491
2172,Mayor Snow,16,109491
38462,Principal Herbert,17,109491
23040,Ethan Carter Wate,18,109491
38463,Mrs. Asher,19,109491
23585,Mrs. Snow,20,109491
38464,Union Captain,21,109491
38465,Union Soldier,22,109491
38466,Train Teen,23,109491
38467,Isobel Duchannes (uncredited),24,109491
38468,Katherine Duchannes (uncredited),25,109491
35921,Althea Duchannes (uncredited),26,109491
38469,Juliette Duchannes (uncredited),27,109491
29045,Justine Duchannes (uncredited),28,109491
35938,Charlotte Duchannes (uncredited),29,109491
38470,Duchanness (uncredited),30,109491
38471,Billy (uncredited),31,109491
816,Mitchell Wate (uncredited),32,109491
11985,Lila Wate (uncredited),33,109491
38472,Leopard Lady (uncredited),34,109491
33539,Suttler (uncredited),35,109491
38473,Castor (uncredited),36,109491
38474,Caster (uncredited),37,109491
38475,Town Resident (uncredited),38,109491
33526,Caster Shades (uncredited),39,109491
36099,Little Ninja (uncredited),40,109491
35923,Deputy Sheriff (uncredited),41,109491
38476,Townsfolk (uncredited),42,109491
38477,Confederate Soldier (uncredited),43,109491
35626,Spectator (uncredited),44,109491
36400,Gatlin Dad (uncredited),45,109491
35633,Town Resident (uncredited),46,109491
21269,Annie Bean,0,109513
16650,Charles Bronson/Yul Perrkins,1,109513
8843,Randy Anderson,2,109513
10412,Debbie Kreeger,3,109513
12953,Gil Rathbinn,4,109513
38478,Terry Rathbinn,5,109513
38479,Angella Roth,6,109513
17548,Alex Dmitri,8,109513
5511,Neve Tatum,9,109513
38480,Cashier Mary Ann,10,109513
22863,Body Builder Catalyst,11,109513
4032,Sanders,12,109513
26481,Allen,13,109513
2349,Clint Perrkins,14,109513
16162,Keith Yert,15,109513
17894,Sandy Osterman,17,109513
38481,Pat Rickman,18,109513
33576,Dude,20,109513
11461,Tara,0,109729
38482,Christian,1,109729
7877,Dr. Campbell,2,109729
32006,Ryan,3,109729
27422,Gina,4,109729
38483,Cynthia,5,109729
38484,Hoodie Guy,6,109729
38485,Reed,7,109729
38486,Randall,8,109729
38487,Jon,9,109729
13491,Erik,10,109729
38488,Young Hot Girl,11,109729
38489,Young Hot Guy,12,109729
38490,David,13,109729
38491,Jaden,14,109729
38492,Caitlin,15,109729
38493,Receptionist,16,109729
38494,Photographer,17,109729
10444,Curtis Everett,0,110415
38495,Namgoong Minsu,1,110415
696,Minister Wilford,2,110415
2704,Gilliam,3,110415
4513,Minister Mason,4,110415
879,Edgar,5,110415
4930,Tanya,6,110415
1498,Andrew,7,110415
38496,Yona,8,110415
22818,Teacher,9,110415
36781,Grey,10,110415
13447,Franco The Elder,11,110415
38497,Franco The Younger,12,110415
38498,Claude,13,110415
9725,Fuyu,14,110415
2433,Painter,15,110415
38499,Tim,16,110415
3416,Paul,17,110415
38500,Egg-Head,18,110415
16277,News Reporter,19,110415
10995,Gerald,20,110415
38501,Doris,21,110415
38502,Soldier 1,22,110415
38503,Soldier 2,23,110415
38504,Female Officer,24,110415
38505,Ylfa,25,110415
38506,Boy,26,110415
38507,Young Wilford,27,110415
38508,Magdalena,28,110415
38509,Sergio,29,110415
38510,Andy,30,110415
38511,Chan,31,110415
38512,Soldier A,32,110415
38513,Soldier B,33,110415
38514,Old Man,34,110415
38515,Dark Voice,35,110415
38516,Giant,36,110415
38517,Plan Tender 1,37,110415
38518,Plan Tender 2,38,110415
38519,Voice Actor,39,110415
38520,Voice Actor (voice),40,110415
38521,Voice Actor (voice),41,110415
17645,Voice Actor (voice),42,110415
38522,Korean Translator Voice (voice),43,110415
38519,Voice Actor (voice),44,110415
3226,Lil,0,111190
156,Roz,1,111190
30372,Ian,2,111190
38523,Tom,3,111190
17614,Harold,4,111190
38524,Hannah,5,111190
22821,Saul,6,111190
38525,Mary,7,111190
38526,Molly,8,111190
38527,Surfer lifeguard,9,111190
38528,Lil's grand-daughter,10,111190
38529,Assistant,11,111190
38530,Young Tom,12,111190
38531,Theatre Director,13,111190
6384,Oswald,14,111190
38532,Mrs. Alving,15,111190
20594,Punter,16,111190
28842,Roz Swimming Double,17,111190
38533,Workshop Performer,18,111190
38534,Workshop Performer,19,111190
38535,Workshop Performer,20,111190
38536,Workshop Performer,21,111190
38537,Stand-in,22,111190
7189,Katie Feldman,0,112949
12546,Alex Wheatley,1,112949
25470,Jo,2,112949
38538,Kevin Tierney,3,112949
24091,Lieutenant Robinson,4,112949
31236,Ivan's Waitress,5,112949
38539,Josh,6,112949
38540,Lexie,7,112949
16655,Jr. Detective Ramirez,8,112949
38541,Maddie,9,112949
22209,Mrs. Feldman,10,112949
38542,Mr. Feldman,11,112949
11049,Bus Station Worker,12,112949
38543,Bus Station Clerk,13,112949
37642,Bus Boy,14,112949
38544,Pushy Bus Woman,15,112949
38545,Impatient Bus Customer,16,112949
24106,Police Chief Mulligan,17,112949
24985,Police Officer Bass,18,112949
38546,Boston Neighbor,19,112949
38547,Female Boston Neighbor,20,112949
2789,Gen. Douglas MacArthur,0,113464
22143,Barbara Hallsworth,1,113464
1592,Maj. Frank Hallsworth,2,113464
25736,Saito-San,3,113464
4876,Sgt. Augustus Henderson,4,113464
38548,David Feld,5,113464
38549,Park,6,113464
4120,Turkish Brigadier,7,113464
12997,Longfellow,8,113464
38550,Marguerite,9,113464
38551,Jean MacArthur,10,113464
8589,Lim,11,113464
38552,Mila,12,113464
31249,Gen. Almond,13,113464
8103,Mark O'Brien,0,113947
7088,Cheryl Cohen Greene,1,113947
4084,Father Brendan,2,113947
5278,Vera,3,113947
38553,Amanda,4,113947
4927,Rod,5,113947
5713,Dr. Laura White,6,113947
18953,Josh,7,113947
2351,Amanda,8,113947
2351,Susan,9,113947
542,Clerk,10,113947
13794,Joan,11,113947
38554,Carmen,12,113947
38555,Greg,13,113947
38556,Tony,14,113947
38401,Matt,15,113947
33699,ER Doctor,16,113947
38557,Ambulance Driver,17,113947
38558,Mikvah Lady,18,113947
19457,Beca Mitchell,0,114150
37113,Jesse Swanson,1,114150
14884,Chloe Beale,2,114150
34373,Aubrey Posen,3,114150
10367,Fat Amy,4,114150
38559,Benji Applebaum,5,114150
38560,Bumper Allen,6,114150
29336,Stacie Conrad,7,114150
34889,Cynthia-Rose Adams,8,114150
38561,Lilly Onakuramara,9,114150
5450,Gail Abernathy-McKadden,10,114150
6021,John Smith,11,114150
11117,Dr. Mitchell,12,114150
18705,Tommy,13,114150
8153,Luke,14,114150
38367,Jessica,15,114150
33866,Denise,16,114150
38562,Ashley,17,114150
38563,Mary Elise,18,114150
38564,Kori,19,114150
38565,Donald,20,114150
38566,Unicycle,21,114150
38567,Kolio,22,114150
38568,Kimmy Jin,23,114150
38569,Justin,24,114150
38570,Timothy,25,114150
38571,Football Player - ATO,26,114150
38572,Frat Boy - ATO,27,114150
38573,Emcee at Regionals,28,114150
38574,UMass Greeter,29,114150
38575,Tom,30,114150
38576,Alice,31,114150
38577,Barb,32,114150
38578,RIAC Representative #1,33,114150
38579,RIAC Representative #2,34,114150
5569,Jewish Student,35,114150
36774,High Note #1,36,114150
13561,Clef #1,37,114150
20362,Clef #2,38,114150
30342,Clef #3,39,114150
24072,Clef #4,40,114150
38580,Emcee - Opening,41,114150
35481,Emcee at Semi-Finals,42,114150
38581,Treble #1,43,114150
38582,Treble #2,44,114150
