movie_id,country_iso_code
9731,US
9737,US
9741,US
9746,US
9754,US
9754,AU
9759,DE
9759,US
9760,US
9762,US
9763,GB
9763,US
9766,US
9767,US
9770,US
9772,DE
9772,US
9778,US
9779,US
9781,US
9787,DE
9787,US
9792,FR
9792,US
9794,US
9798,US
9799,DE
9799,US
9800,US
9801,FR
9801,DE
9801,IE
9801,GB
9801,US
9802,US
9804,US
9806,US
9809,US
9813,US
9816,US
9823,US
9824,US
9825,US
9826,AU
9826,US
9829,FR
9829,GB
9829,US
9833,GB
9833,US
9836,AU
9837,US
9842,US
9849,US
9869,US
9870,US
9877,CA
9877,FR
9877,US
9879,US
9880,US
9882,US
9884,US
9889,US
9890,US
9894,US
9895,US
9896,CA
9896,US
9899,US
9902,DE
9902,US
9903,US
9906,US
9907,DE
9907,US
9913,DE
9913,US
9919,DE
9919,US
9920,US
9922,US
9923,FR
9923,GB
9923,US
9928,US
9932,AU
9932,US
9942,US
9944,US
9946,US
9947,CA
9947,US
9950,DE
9950,US
9952,US
9954,US
9962,NL
9962,DE
9962,US
9963,US
9975,US
9978,DE
9978,GB
9978,US
9981,US
9982,US
9986,DE
9986,US
9988,US
9989,CA
9989,US
9992,FR
10003,US
10012,DE
10012,US
10013,US
10014,US
10016,US
10017,US
10017,CA
10022,CA
10022,US
10024,US
10025,US
10027,FR
10027,GB
10027,US
10028,US
10029,US
10030,CA
10030,US
10045,FR
10047,FR
10048,US
10052,DE
10052,US
10053,US
10054,US
10060,US
10061,US
10065,US
10066,US
10067,US
10068,US
10069,US
10072,US
10073,CH
10073,US
10077,CZ
10077,DE
10077,GB
10077,US
10090,US
10092,US
10096,US
10117,US
10131,US
10132,CA
10132,US
10135,US
10136,US
10137,DE
10137,US
10138,US
10139,US
10140,US
10147,DE
10147,US
10152,US
10153,US
10156,US
10159,US
10160,US
10163,GB
10163,JP
10163,US
10184,NL
10184,US
10184,DE
10185,US
10186,US
10187,US
10188,US
10189,US
10191,US
10192,US
10193,US
10195,US
10196,US
10197,IT
10197,US
10198,US
10199,GB
10199,US
10200,CA
10200,US
10201,US
10202,US
10204,DE
10204,IE
10204,GB
10204,US
10207,US
10208,US
10215,GB
10215,US
10217,CA
10218,US
10220,US
10225,US
10229,US
10246,US
10246,CA
10269,GB
10269,US
10281,US
10283,US
10285,US
10288,CA
10306,US
10307,US
10312,US
10313,GB
10313,US
10314,US
10315,US
10316,US
10317,US
10320,US
10327,US
10329,US
10330,US
10331,US
10333,US
10336,US
10339,US
10358,US
10362,FR
10362,US
10364,US
10366,US
10368,GB
10368,IT
10375,US
10377,US
10384,CH
10384,US
10385,DE
10385,US
10386,US
10388,US
10397,IE
10397,US
10398,CA
10398,US
10400,US
10402,US
10414,US
10425,DE
10425,US
10426,US
10428,US
10431,US
10431,CA
10436,US
10439,US
10448,US
10461,US
10471,US
10476,US
10477,AU
