genre_id,movie_id
8,9366
12,9366
2,9366
4,9367
12,9367
2,9367
8,9372
1,9372
18,9372
11,9374
1,9374
3,9381
4,9381
12,9381
5,9381
4,9383
12,9383
5,9383
1,9384
2,9384
3,9387
11,9387
4,9387
8,9388
1,9388
6,9389
4,9389
5,9389
8,9390
1,9390
9,9390
1,9398
8,9400
4,9400
2,9400
6,9408
1,9408
7,9408
4,9414
1,9414
12,9414
2,9414
8,9422
17,9424
5,9424
15,9424
4,9425
5,9425
13,9425
1,9427
8,9428
1,9428
1,9429
1,9430
12,9430
2,9430
8,9437
12,9437
2,9437
15,9437
8,9443
16,9443
6,9444
7,9444
3,9447
11,9447
8,9447
1,9447
7,9447
3,9448
4,9448
1,9448
12,9448
8,9452
1,9452
8,9454
1,9454
9,9454
4,9455
12,9455
2,9455
15,9455
3,9457
17,9457
4,9457
5,9457
16,9459
18,9459
10,9459
8,9464
1,9464
2,9464
9,9464
8,9469
3,9471
4,9471
1,9471
1,9472
3,9476
8,9476
4,9476
9,9476
8,9481
12,9481
2,9481
15,9481
3,9486
4,9486
1,9486
3,9487
6,9487
1,9487
7,9487
3,9488
4,9488
7,9488
1,9489
9,9489
1,9490
2,9490
1,9493
11,9495
4,9495
12,9495
3,9502
6,9502
1,9502
7,9502
8,9504
2,9504
15,9504
8,9509
4,9509
12,9509
2,9509
8,9515
4,9515
1,9515
12,9515
2,9515
8,9516
4,9516
2,9516
3,9531
11,9531
4,9531
1,9531
5,9531
17,9532
17,9533
12,9533
2,9533
1,9535
2,9535
1,9541
9,9541
3,9543
11,9543
4,9543
9,9543
17,9544
12,9544
4,9548
1,9548
12,9548
2,9548
15,9548
8,9549
16,9549
8,9552
17,9552
12,9552
1,9557
3,9562
4,9562
5,9562
8,9563
8,9566
12,9566
15,9566
8,9567
4,9567
13,9567
3,9570
4,9570
5,9570
7,9570
8,9571
1,9571
8,9573
12,9573
2,9573
15,9573
1,9574
5,9574
7,9574
1,9576
9,9576
1,9582
9,9582
3,9593
11,9593
4,9593
1,9593
7,9593
8,9594
4,9594
12,9594
2,9594
11,9598
8,9598
1,9598
7,9598
1,9600
2,9600
3,9607
11,9607
1,9607
7,9607
3,9610
11,9610
4,9610
1,9614
8,9615
4,9615
12,9615
2,9615
11,9616
8,9616
17,9616
12,9616
15,9616
9,9616
3,9618
4,9618
1,9618
3,9619
4,9619
12,9619
3,9620
4,9620
12,9620
5,9620
15,9620
8,9621
1,9621
9,9621
4,9624
12,9624
3,9626
11,9626
4,9626
3,9631
8,9631
4,9631
12,9631
2,9631
15,9631
3,9637
1,9637
15,9637
1,9641
17,9645
12,9645
15,9645
4,9654
2,9654
8,9655
1,9655
9,9655
7,9655
17,9656
12,9656
3,9659
4,9659
12,9659
5,9659
3,9662
6,9662
8,9662
1,9662
3,9664
8,9664
4,9664
16,9664
9,9664
13,9664
13,9665
11,9667
8,9667
12,9667
15,9667
3,9671
1,9671
8,9672
8,9675
1,9675
9,9675
8,9676
4,9679
12,9679
2,9679
17,9682
12,9682
8,9685
1,9685
3,9691
4,9691
12,9691
2,9691
8,9693
4,9693
12,9693
5,9693
11,9697
8,9697
12,9697
15,9697
8,9700
9,9700
8,9701
3,9703
11,9703
4,9703
13,9703
4,9705
12,9705
2,9705
1,9718
17,9725
12,9725
8,9726
1,9726
9,9726
17,9728
12,9728
17,9730
12,9730
17,9731
12,9731
4,9737
1,9737
12,9737
2,9737
8,9741
12,9741
5,9741
8,9746
12,9754
3,9759
4,9759
12,9759
2,9759
3,9760
4,9760
1,9760
8,9762
2,9762
10,9762
9,9762
8,9763
3,9766
8,9766
4,9766
2,9766
1,9767
9,9767
8,9770
4,9770
12,9770
4,9772
12,9772
1,9778
9,9778
8,9779
1,9779
1,9781
10,9781
8,9787
17,9792
12,9792
1,9794
9,9794
8,9798
4,9798
12,9798
4,9799
12,9799
2,9799
8,9800
1,9801
9,9801
3,9802
4,9802
12,9802
3,9804
4,9804
3,9806
6,9806
4,9806
7,9806
1,9809
2,9809
8,9813
12,9813
8,9816
10,9816
9,9816
7,9816
11,9823
4,9823
5,9823
3,9824
11,9824
4,9824
1,9824
5,9824
17,9825
4,9825
1,9825
12,9825
5,9825
3,9826
4,9826
8,9829
4,9829
16,9829
12,9829
2,9829
8,9833
12,9833
9,9833
6,9836
1,9836
3,9837
6,9837
8,9837
10,9837
7,9837
8,9842
1,9842
9,9842
8,9849
1,9849
5,9849
7,9849
8,9869
4,9869
12,9869
2,9869
8,9870
1,9870
9,9870
17,9877
12,9877
8,9879
12,9879
2,9879
1,9880
9,9880
7,9880
8,9882
4,9882
12,9882
2,9882
8,9884
4,9884
12,9884
1,9889
9,9889
4,9890
1,9890
5,9890
8,9894
1,9894
12,9894
8,9895
1,9895
12,9895
9,9895
3,9896
1,9896
1,9899
10,9899
17,9902
12,9902
8,9903
1,9903
3,9906
11,9906
6,9906
1,9906
7,9906
6,9907
1,9907
7,9907
8,9913
17,9913
12,9913
15,9913
1,9919
9,9919
4,9920
12,9920
5,9920
3,9922
8,9922
4,9923
2,9923
6,9928
1,9928
5,9928
7,9928
1,9932
2,9932
1,9942
8,9944
12,9944
2,9944
15,9944
11,9946
17,9946
4,9946
15,9946
11,9947
4,9947
8,9950
4,9950
1,9950
2,9950
3,9952
8,9952
13,9952
3,9954
11,9954
17,9954
4,9954
12,9954
5,9954
8,9962
1,9962
9,9962
8,9963
12,9963
15,9963
3,9975
6,9975
1,9975
7,9975
3,9978
4,9978
7,9978
1,9981
9,9981
7,9981
6,9982
1,9982
7,9982
11,9986
1,9986
7,9986
1,9988
8,9989
4,9989
2,9989
3,9992
11,9992
6,9992
7,9992
3,10003
4,10003
12,10003
5,10003
9,10003
17,10012
1,10012
11,10013
8,10013
1,10013
9,10013
17,10014
17,10016
4,10016
5,10016
17,10017
4,10017
2,10017
5,10017
9,10017
8,10022
4,10022
1,10022
12,10022
7,10022
8,10024
11,10025
8,10025
1,10025
9,10025
7,10025
4,10027
2,10027
10,10028
9,10028
7,10028
1,10029
12,10029
2,10029
8,10030
1,10030
9,10030
4,10045
12,10045
5,10045
3,10047
8,10047
4,10047
16,10047
13,10047
4,10048
8,10052
17,10053
12,10053
3,10054
4,10054
1,10054
7,10054
8,10060
3,10061
4,10061
12,10061
5,10061
8,10065
17,10065
12,10065
17,10066
1,10067
7,10067
8,10068
9,10068
17,10069
12,10069
17,10072
12,10072
1,10073
3,10077
4,10077
12,10077
5,10077
3,10090
4,10090
1,10090
2,10090
17,10092
12,10092
11,10096
1,10096
9,10096
3,10117
8,10117
4,10117
1,10117
2,10117
17,10131
12,10131
8,10132
4,10135
12,10135
3,10136
4,10136
1,10136
11,10137
6,10137
1,10137
7,10137
3,10138
4,10138
5,10138
8,10139
16,10139
3,10140
11,10140
7,10140
8,10147
1,10147
2,10147
1,10152
5,10153
1,10156
3,10159
4,10159
1,10159
12,10159
17,10160
12,10160
17,10163
12,10163
5,10163
8,10184
1,10184
9,10184
8,10185
17,10185
12,10185
2,10185
15,10185
1,10186
10,10186
8,10187
1,10187
3,10188
8,10188
1,10188
7,10188
4,10189
1,10189
3,10191
11,10191
6,10191
7,10191
3,10192
11,10192
6,10192
1,10192
7,10192
6,10193
1,10193
7,10193
3,10195
11,10195
4,10195
3,10196
11,10196
4,10196
7,10196
8,10197
10,10197
9,10197
6,10198
10,10198
9,10198
7,10198
3,10199
6,10199
7,10199
8,10200
12,10200
5,10200
1,10201
11,10202
1,10202
9,10202
7,10202
3,10204
4,10204
1,10204
8,10207
9,10207
11,10208
1,10208
5,10208
7,10208
11,10215
8,10215
1,10215
9,10215
8,10217
1,10218
9,10218
8,10220
2,10220
17,10225
12,10225
15,10225
8,10229
9,10229
1,10246
8,10269
10,10269
9,10269
17,10281
12,10281
17,10283
12,10283
11,10285
17,10285
12,10285
8,10288
17,10288
1,10288
9,10288
17,10306
12,10306
17,10307
8,10312
1,10312
1,10313
13,10313
1,10314
9,10314
3,10315
6,10315
1,10315
7,10315
8,10316
8,10317
1,10317
8,10320
17,10320
12,10320
1,10327
3,10329
8,10329
4,10329
12,10329
5,10329
15,10329
1,10330
17,10331
8,10333
9,10333
3,10336
11,10336
17,10336
4,10336
12,10336
5,10336
3,10339
8,10339
1,10358
8,10362
9,10362
8,10364
1,10364
13,10364
4,10366
5,10366
8,10368
1,10368
13,10368
4,10375
12,10375
8,10377
1,10377
17,10384
12,10384
5,10384
8,10385
1,10385
3,10386
11,10386
6,10386
5,10386
7,10386
8,10388
4,10388
12,10388
2,10388
15,10388
8,10397
8,10398
12,10398
2,10398
15,10398
8,10400
1,10402
1,10414
7,10414
8,10425
4,10425
12,10425
2,10425
1,10426
8,10428
4,10428
12,10428
2,10428
4,10431
12,10431
2,10431
8,10436
9,10436
11,10439
1,10439
7,10439
3,10448
8,10461
4,10461
12,10461
2,10461
1,10471
8,10476
4,10477
8,10478
1,10478
9,10478
1,10481
7,10481
4,10483
12,10483
5,10483
3,10488
11,10488
1,10488
7,10488
1,10490
3,10501
6,10501
1,10501
7,10501
12,10514
5,10514
1,10521
8,10523
16,10523
6,10527
7,10527
3,10528
4,10528
2,10528
15,10528
3,10530
6,10530
8,10530
7,10530
8,10533
16,10533
9,10533
8,10534
4,10534
8,10537
10,10537
6,10545
8,10545
7,10545
3,10550
4,10550
12,10550
6,10555
4,10555
1,10555
7,10555
1,10557
8,10559
12,10559
2,10559
5,10559
8,10560
10,10560
8,10564
1,10564
9,10564
6,10567
7,10567
8,10571
1,10571
9,10571
17,10577
12,10577
17,10585
12,10585
3,10586
8,10589
4,10589
1,10589
2,10589
4,10590
16,10590
13,10590
1,10591
8,10592
13,10592
8,10611
1,10611
8,10623
4,10623
2,10623
1,10625
8,10629
12,10629
2,10629
8,10632
4,10632
12,10632
2,10632
1,10634
8,10637
3,10643
17,10643
4,10643
5,10643
1,10646
9,10646
8,10647
9,10647
4,10656
12,10656
11,10658
1,10658
5,10658
4,10661
1,10661
1,10663
17,10664
12,10664
8,10673
2,10673
3,10674
6,10674
7,10674
17,10676
5,10676
15,10676
1,10678
6,10681
7,10681
8,10683
1,10683
8,10684
12,10684
15,10684
13,10684
8,10691
9,10691
8,10696
9,10696
8,10707
1,10707
1,10708
7,10708
8,10712
9,10712
6,10715
1,10715
7,10715
4,10718
11,10719
1,10719
7,10719
3,10724
4,10724
12,10724
5,10724
8,10731
12,10731
2,10731
15,10731
16,10733
14,10733
13,10733
8,10734
2,10734
11,10756
1,10756
12,10756
15,10756
7,10756
1,10758
1,10760
1,10761
9,10761
3,10762
4,10762
1,10762
12,10762
3,10764
4,10764
12,10764
2,10764
8,10774
17,10776
1,10776
10,10776
8,10782
4,10782
12,10782
2,10782
15,10782
4,10796
12,10796
5,10796
8,10802
3,10803
4,10803
5,10803
9,10803
11,10808
1,10808
9,10808
7,10808
8,10858
16,10858
3,10861
4,10861
12,10861
3,10865
6,10865
5,10865
7,10865
8,10866
12,10866
15,10866
3,10871
4,10871
12,10871
15,10871
8,10873
17,10873
8,10876
4,10877
12,10877
2,10877
1,10878
2,10878
9,10878
4,10890
1,10890
8,10894
17,10894
12,10894
9,10894
6,10895
7,10895
4,10923
17,10925
1,10925
8,10935
4,10935
16,10935
14,10935
12,10944
15,10944
8,10950
3,10956
8,10956
1,10956
15,10956
9,10956
17,10972
15,10972
6,10982
1,10982
7,10982
17,10987
12,10987
3,10991
11,10991
6,10991
4,10991
7,10991
1,10992
7,10992
3,10996
6,10996
1,10996
7,10996
8,10998
12,10998
9,10998
3,10999
4,10999
12,10999
4,11001
1,11001
2,11001
1,11007
8,11013
1,11013
9,11013
17,11015
12,11015
15,11015
8,11022
4,11022
12,11022
2,11022
8,11023
2,11023
17,11026
12,11026
15,11026
17,11033
12,11033
15,11033
8,11036
9,11036
8,11042
1,11042
2,11042
8,11051
8,11058
17,11058
12,11058
5,11058
1,11066
9,11066
1,11072
14,11072
8,11086
9,11086
4,11090
1,11090
8,11091
1,11091
9,11091
8,11093
17,11096
12,11096
15,11096
8,11113
10,11113
9,11113
7,11113
8,11128
4,11128
12,11128
8,11129
1,11129
8,11130
1,11130
9,11130
7,11130
1,11132
4,11141
1,11141
12,11141
9,11141
3,11153
1,11153
9,11153
3,11165
8,11165
4,11165
16,11165
13,11165
8,11170
1,11172
10,11172
9,11172
8,11186
17,11186
8,11202
16,11202
13,11202
8,11208
12,11208
15,11208
9,11208
3,11212
4,11212
1,11212
7,11212
17,11217
1,11217
1,11219
12,11219
15,11219
3,11228
4,11228
12,11228
3,11237
17,11237
4,11237
12,11237
5,11237
8,11240
1,11240
9,11240
1,11247
8,11249
17,11249
1,11249
3,11253
11,11253
5,11253
8,11257
9,11257
12,11258
3,11260
1,11260
5,11260
7,11260
3,11282
1,11282
11,11283
1,11283
7,11283
17,11284
1,11284
12,11284
1,11287
8,11298
17,11298
1,11302
8,11306
12,11306
8,11313
15,11313
8,11321
8,11322
16,11322
2,11322
8,11323
1,11323
2,11323
8,11324
12,11324
15,11324
17,11336
12,11336
5,11336
17,11351
12,11351
17,11357
12,11357
3,11358
8,11358
4,11358
12,11358
17,11361
12,11361
3,11362
8,11362
4,11362
12,11362
1,11363
9,11363
3,11370
8,11370
4,11370
4,11371
12,11371
2,11371
3,11375
4,11375
1,11375
12,11375
17,11377
12,11377
15,11377
8,11386
12,11386
2,11386
9,11386
11,11395
8,11395
1,11395
7,11395
1,11397
3,11398
4,11398
2,11398
8,11400
16,11400
9,11400
8,11404
1,11404
3,11411
4,11411
5,11411
4,11412
12,11412
2,11412
15,11412
8,11426
9,11426
13,11426
8,11431
1,11431
9,11431
12,11439
15,11439
17,11442
12,11442
3,11451
11,11451
1,11451
9,11451
7,11451
1,11452
9,11452
1,11453
12,11456
2,11456
15,11456
3,11459
1,11459
7,11459
17,11460
12,11460
8,11468
12,11468
15,11468
17,11470
5,11470
8,11478
12,11478
2,11478
11,11495
8,11495
17,11495
4,11495
12,11495
17,11507
12,11507
2,11507
15,11507
18,11516
4,11517
1,11517
2,11517
4,11519
1,11519
1,11529
9,11529
8,11536
4,11536
9,11536
1,11543
6,11544
7,11544
8,11545
1,11545
3,11551
11,11551
4,11551
1,11551
5,11551
8,11560
12,11560
2,11560
15,11560
1,11561
5,11561
9,11561
1,11565
2,11565
3,11576
4,11576
1,11576
2,11576
14,11577
11,11586
17,11586
12,11586
17,11592
1,11592
12,11592
2,11592
11,11596
17,11596
12,11596
15,11596
8,11600
13,11600
17,11601
12,11601
15,11601
8,11615
12,11615
2,11615
11,11618
17,11618
12,11618
15,11618
3,11619
6,11619
1,11619
7,11619
8,11620
16,11620
9,11620
1,11622
9,11622
1,11624
1,11631
9,11631
8,11632
9,11632
1,11635
3,11637
1,11637
9,11637
7,11637
1,11638
9,11638
8,11644
12,11644
15,11644
1,11648
9,11648
8,11661
16,11661
10,11661
9,11661
13,11661
4,11665
1,11665
12,11665
3,11667
4,11667
12,11667
3,11678
4,11678
12,11678
3,11679
8,11679
4,11679
12,11679
2,11679
15,11679
17,11683
3,11688
11,11688
6,11688
1,11688
7,11688
4,11690
4,11692
1,11692
5,11692
14,11697
8,11699
2,11699
8,11702
4,11702
12,11702
2,11702
1,11775
2,11775
9,11775
8,11778
13,11778
3,11780
8,11798
2,11798
6,11802
7,11802
8,11804
17,11804
12,11804
1,11812
9,11812
1,11823
9,11823
8,11831
16,11831
15,11831
8,11835
4,11835
12,11835
2,11835
6,11836
1,11836
7,11836
1,11843
1,11858
13,11858
4,11863
12,11863
15,11863
9,11863
3,11866
8,11866
4,11866
12,11866
1,11870
7,11870
8,11873
3,11876
8,11876
9,11876
13,11876
8,11892
12,11892
2,11892
14,11901
17,11917
12,11917
2,11917
4,11918
1,11918
5,11918
17,11932
1,11932
3,11967
8,11967
4,11967
14,11967
2,11967
3,11968
4,11968
12,11968
2,11968
3,11969
8,11969
4,11969
16,11969
14,11969
8,11973
12,11973
8,11975
12,11975
2,11975
1,11977
8,11978
11,11979
8,11979
17,11979
11,11980
17,11980
12,11980
4,12088
12,12088
5,12088
1,12090
4,12094
1,12094
18,12094
8,12100
4,12100
16,12100
13,12100
12,12103
4,12106
14,12106
11,12107
1,12107
5,12107
9,12107
8,12109
1,12109
10,12109
8,12113
4,12113
12,12113
1,12120
5,12120
8,12123
4,12123
12,12123
5,12123
1,12133
3,12138
4,12138
1,12138
12,12138
2,12138
11,12142
17,12142
4,12142
12,12142
3,12144
6,12144
7,12144
8,12149
12,12149
2,12149
8,12150
2,12150
15,12150
1,12153
3,12155
11,12155
7,12155
17,12158
1,12158
9,12158
11,12159
8,12159
9,12159
8,12160
4,12160
14,12160
8,12162
12,12162
13,12162
8,12163
9,12163
1,12177
9,12177
1,12182
10,12182
9,12182
8,12193
1,12193
9,12193
8,12201
12,12201
2,12201
15,12201
11,12211
4,12211
5,12211
17,12212
8,12220
1,12220
9,12220
3,12227
8,12227
4,12227
7,12227
16,12228
18,12228
3,12244
6,12244
4,12244
12,12244
5,12244
8,12257
1,12257
9,12257
4,12277
1,12277
3,12279
4,12279
1,12279
5,12279
7,12279
8,12281
2,12281
3,12289
8,12289
4,12289
3,12403
12,12403
15,12403
8,12404
1,12404
9,12404
8,12405
9,12405
8,12412
13,12412
3,12437
11,12437
4,12437
12,12437
5,12437
8,12498
8,12508
1,12508
10,12508
1,12535
10,12535
1,12569
8,12573
1,12573
3,12589
11,12589
6,12589
4,12589
1,12589
5,12589
7,12589
3,12610
6,12610
4,12610
1,12610
7,12610
8,12618
9,12618
1,12620
9,12620
1,12634
2,12634
1,12657
9,12657
8,12690
14,12690
2,12690
3,12704
4,12704
1,12704
10,12763
1,12771
9,12771
1,12779
9,12779
6,12819
7,12819
3,12837
18,12901
3,13001
5,13001
17,13006
4,13006
12,13006
2,13006
5,13006
17,13025
4,13025
5,13025
4,13027
12,13027
15,13027
4,13051
3,13053
6,13053
1,13053
7,13053
4,13056
2,13056
3,13064
4,13064
1,13064
8,13067
1,13067
9,13067
8,13072
4,13072
12,13072
8,13075
8,13090
1,13090
8,13092
1,13092
9,13092
8,13150
12,13150
2,13150
4,13154
12,13154
3,13155
11,13155
7,13155
4,13183
5,13183
15,13183
4,13184
12,13184
2,13184
3,13191
4,13191
1,13191
12,13191
8,13197
4,13197
12,13197
2,13197
15,13197
8,13223
8,13279
12,13279
2,13279
4,13282
1,13282
5,13282
3,13335
1,13335
1,13342
18,13362
1,13370
10,13370
8,13374
1,13374
7,13374
8,13389
4,13389
12,13389
2,13389
4,13408
1,13408
8,13435
9,13435
12,13448
15,13448
4,13460
12,13460
5,13460
3,13475
4,13475
5,13475
1,13476
9,13476
12,13483
2,13483
15,13483
8,13490
1,13490
4,13495
4,13496
14,13496
8,13497
1,13497
10,13497
9,13497
11,13501
8,13501
1,13501
10,13501
9,13501
18,13508
17,13515
12,13515
15,13515
3,13523
1,13523
9,13523
8,13536
2,13536
15,13536
8,13537
16,13537
1,13596
9,13596
3,13600
11,13600
7,13600
1,13680
7,13680
8,13685
1,13685
2,13685
6,13700
7,13700
8,13751
17,13788
12,13788
15,13788
4,13805
1,13805
4,13809
12,13809
2,13809
3,13811
8,13811
4,13811
12,13811
5,13811
15,13811
17,13812
12,13812
5,13812
1,13820
12,13820
2,13820
5,13820
1,13827
3,13836
11,13836
4,13836
12,13836
5,13836
7,13836
11,13856
8,13856
5,13856
3,13888
8,13888
9,13888
14,13909
8,13920
4,13922
16,13922
13,13922
8,13937
17,13937
12,13937
2,13937
3,13938
4,13938
1,13938
11,13948
1,13948
3,13950
4,13950
1,13950
8,13960
8,13967
9,13967
7,13967
8,13972
1,13972
9,13972
8,13973
1,13973
8,13990
1,13991
8,13996
1,13996
8,14012
8,14024
10,14024
9,14024
8,14047
8,14112
2,14112
11,14113
1,14113
7,14113
12,14139
5,14139
1,14144
7,14144
3,14160
6,14160
1,14160
7,14160
3,14161
4,14161
5,14161
3,14164
11,14164
4,14164
12,14164
5,14164
3,14175
6,14175
7,14175
1,14177
9,14177
8,14181
12,14181
2,14181
11,14191
1,14191
9,14191
7,14191
3,14199
5,14199
7,14199
8,14256
1,14256
18,14271
18,14275
18,14278
8,14283
12,14283
15,14283
10,14283
9,14283
8,14292
16,14292
1,14306
7,14306
3,14324
4,14324
1,14324
9,14324
8,14325
8,14337
12,14337
5,14337
3,14351
8,14351
4,14351
8,14359
15,14359
1,14369
4,14396
1,14396
2,14396
3,14405
1,14405
7,14405
3,14411
6,14411
7,14411
1,14425
8,14429
1,14429
9,14429
7,14429
1,14434
9,14434
17,14435
15,14435
8,14438
11,14442
1,14442
7,14442
6,14444
7,14444
17,14451
1,14451
8,14462
12,14462
15,14462
11,14517
1,14536
3,14560
4,14560
1,14560
7,14560
8,14574
13,14574
8,14578
1,14578
9,14578
3,14623
11,14623
4,14623
1,14623
5,14623
7,14623
8,14631
8,14635
7,14635
16,14729
14,14729
8,14736
4,14736
1,14736
9,14736
8,14799
1,14799
8,14811
9,14811
6,14836
7,14836
1,14844
9,14844
8,14846
1,14846
9,14846
8,14854
4,14854
14,14854
12,14854
2,14854
9,14854
3,14869
4,14869
12,14869
5,14869
3,14873
6,14873
7,14873
8,15005
3,15028
12,15028
5,15028
7,15028
8,15037
1,15037
9,15037
4,15049
1,15049
2,15049
3,15070
8,15070
4,15070
12,15070
3,15074
8,15074
4,15074
12,15074
4,15092
12,15092
2,15092
8,15121
10,15121
9,15121
7,15121
17,15158
4,15158
12,15158
5,15158
8,15186
1,15186
9,15186
1,15189
7,15189
8,15198
1,15198
8,15256
1,15256
9,15256
3,15268
4,15268
12,15268
5,15268
11,15301
8,15301
17,15301
12,15301
5,15301
1,15373
8,15487
7,15487
3,15512
6,15512
5,15512
7,15512
8,15568
8,15624
9,15624
8,15644
4,15644
12,15644
1,15647
6,15655
7,15655
1,15673
8,15699
7,15699
19,15699
8,15708
1,15708
9,15708
4,15745
1,15745
12,15745
4,15797
3,15875
1,15875
9,15875
3,15927
8,15927
16,15927
8,15992
12,15992
15,15992
8,16052
8,16072
16,16072
13,16072
1,16148
12,16148
2,16148
15,16148
8,16158
1,16158
9,16158
8,16161
2,16161
9,16161
8,16162
1,16162
1,16172
8,16222
1,16222
9,16222
8,16232
1,16232
11,16281
17,16281
1,16281
17,16288
4,16290
1,16290
18,16290
3,16320
4,16320
12,16320
5,16320
8,16323
10,16323
9,16323
17,16337
3,16340
6,16340
1,16340
7,16340
3,16353
4,16353
12,16353
1,16363
1,16406
11,16523
7,16523
1,16538
1,16558
2,16558
9,16558
8,16564
16,16564
13,16564
6,16577
4,16577
5,16577
7,16577
3,16608
8,16608
4,16608
14,16608
12,16608
2,16608
1,16614
12,16617
2,16617
15,16617
8,16620
10,16620
8,16643
1,16643
9,16643
3,16651
8,16651
4,16651
7,16651
3,16690
11,16690
6,16690
7,16690
8,16727
8,16769
10,16769
8,16781
1,16781
9,16781
1,16784
3,16866
6,16866
1,16866
5,16866
7,16866
8,16869
4,16869
12,16869
13,16869
17,16871
12,16871
1,16888
11,16911
4,16911
12,16911
5,16911
4,16995
1,16996
1,17047
8,17113
8,17127
1,17127
9,17127
3,17130
8,17130
4,17130
1,17130
10,17130
9,17130
7,17130
3,17134
8,17134
4,17134
12,17134
8,17202
1,17202
3,17264
7,17264
8,17277
16,17277
8,17332
3,17339
4,17339
12,17339
13,17339
3,17379
8,17379
1,17379
8,17431
5,17431
8,17436
3,17578
6,17578
15,17578
3,17610
1,17610
5,17654
8,17707
12,17707
4,17708
1,17708
2,17708
3,17711
6,17711
4,17711
1,17711
7,17711
1,17813
9,17813
10,17820
9,17820
3,17834
11,17834
1,17834
7,17834
8,17880
1,17880
7,17880
8,17917
10,17917
7,17917
1,17926
9,17926
6,17979
8,17979
8,18041
12,18041
15,18041
8,18126
1,18126
10,18126
9,18126
7,18126
3,18162
1,18162
5,18162
8,18206
12,18206
2,18206
9,18206
3,18239
11,18239
8,18239
9,18239
8,18240
1,18240
9,18240
8,18254
16,18254
8,18320
16,18320
9,18320
3,18360
11,18360
4,18360
1,18360
7,18360
8,18405
17,18405
12,18405
2,18405
8,18475
1,18475
8,18487
12,18487
2,18487
4,18501
12,18501
5,18501
8,18533
4,18533
2,18533
4,18550
1,18550
12,18550
8,18615
15,18615
9,18615
8,18712
4,18712
16,18712
13,18712
8,18734
1,18736
7,18736
8,18777
12,18777
2,18777
15,18777
1,18785
3,18823
11,18823
4,18823
1,18892
8,18900
2,18900
8,18923
9,18923
8,18925
11,18937
6,18937
8,18937
9,18937
7,18937
8,18947
1,18947
1,19084
7,19084
8,19255
1,19255
9,19255
1,19265
9,19265
6,19405
1,19405
5,19405
7,19405
3,19585
11,19585
4,19585
1,19585
7,19585
17,19898
4,19898
12,19898
5,19898
15,19898
1,19899
9,19899
11,19901
17,19901
4,19901
12,19901
5,19901
17,19908
1,19908
17,19912
15,19912
8,19913
1,19913
9,19913
4,19959
12,19959
5,19959
17,19994
1,19994
3,19995
11,19995
4,19995
5,19995
8,19997
12,19997
2,19997
1,20009
9,20009
8,20024
1,20178
9,20178
1,20337
6,20352
7,20352
8,20391
4,20391
1,20391
14,20391
10,20391
3,20483
4,20483
7,20483
4,20504
12,20504
5,20504
3,20526
4,20526
5,20526
11,20533
8,20533
4,20533
14,20533
12,20533
8,20616
12,20616
3,20662
4,20662
8,20697
4,20697
1,20697
8,20737
1,20737
7,20737
8,20761
1,20761
8,20763
8,20764
12,20764
5,20764
3,20766
8,20766
1,20794
12,20794
2,20794
8,20829
1,20829
3,20856
11,20856
1,20856
5,20856
7,20856
1,20857
9,20857
1,20943
9,20943
17,21208
12,21208
15,21208
8,21301
1,21301
8,21334
1,21334
7,21334
8,21345
16,21345
13,21345
8,21349
1,21349
9,21349
18,21525
10,21525
4,21610
12,21610
2,21610
8,21612
2,21612
3,21755
8,21755
1,21755
9,21755
8,22013
18,22074
8,22215
1,22215
9,22215
8,22256
8,22267
14,22267
9,22267
13,22267
8,22301
4,22301
16,22301
8,22314
4,22314
12,22314
2,22314
1,22345
5,22345
7,22345
3,22538
4,22538
1,22538
8,22556
9,22556
8,22597
1,22597
9,22597
8,22649
9,22649
13,22649
4,22787
12,22787
2,22787
15,22787
6,22794
1,22794
7,22794
8,22796
1,22796
7,22796
8,22798
8,22803
12,22803
2,22803
17,22804
15,22804
4,22821
12,22821
2,22821
12,22824
5,22824
15,22824
12,22825
5,22825
4,22832
12,22832
2,22832
8,22881
17,22894
1,22897
9,22897
8,22907
4,22907
12,22907
2,22907
8,22947
9,22947
1,22949
7,22949
8,22954
16,22954
17,22970
12,22970
8,22971
9,22971
13,22971
3,22972
8,22972
4,22972
12,22972
13,22972
3,23048
1,23048
5,23048
1,23049
9,23049
11,23082
1,23082
9,23082
8,23168
12,23168
2,23168
4,23172
1,23172
7,23172
4,23330
1,23330
14,23330
8,23367
1,23367
10,23367
7,23367
11,23398
6,23398
1,23398
10,23398
7,23398
1,23479
7,23479
4,23483
2,23483
11,23629
4,23629
12,23629
4,23631
1,23631
12,23631
3,23685
11,23685
6,23685
4,23685
1,23685
1,23706
17,23730
5,23730
4,23742
1,23742
2,23742
3,23759
8,23759
4,23759
17,23827
15,23827
17,23963
5,23963
15,23963
3,24021
11,24021
8,24021
9,24021
1,24066
2,24066
17,24100
7,24100
1,24113
9,24113
8,24137
1,24137
9,24137
17,24150
8,24206
4,24206
12,24206
8,24226
4,24227
3,24264
11,24264
4,24264
1,24264
5,24264
8,24266
4,24266
14,24266
9,24266
7,24266
3,24418
11,24418
4,24418
12,24418
11,24420
8,24420
9,24420
3,24428
4,24428
5,24428
7,24432
1,24438
8,24469
6,24662
1,24662
10,24662
7,24662
8,24684
9,24684
3,24746
4,24746
5,24746
8,24748
4,24748
14,24748
8,24803
9,24803
1,24940
9,24940
3,24961
11,24961
10,24961
