movie_id,language_name,language_role
6687,Pu0443u0441u0441u043au0438u0439,Spoken
7191,Pu0443u0441u0441u043au0438u0439,Spoken
7304,Pu0443u0441u0441u043au0438u0439,Spoken
7451,Pu0443u0441u0441u043au0438u0439,Spoken
7553,Pu0443u0441u0441u043au0438u0439,Spoken
7979,Pu0443u0441u0441u043au0438u0439,Spoken
8054,Pu0443u0441u0441u043au0438u0439,Spoken
8195,Pu0443u0441u0441u043au0438u0439,Spoken
8285,Pu0443u0441u0441u043au0438u0439,Spoken
8328,Pu0443u0441u0441u043au0438u0439,Spoken
8358,Pu0443u0441u0441u043au0438u0439,Spoken
8427,Pu0443u0441u0441u043au0438u0439,Spoken
8741,Pu0443u0441u0441u043au0438u0439,Spoken
9381,Pu0443u0441u0441u043au0438u0439,Spoken
9444,Pu0443u0441u0441u043au0438u0439,Spoken
9544,Pu0443u0441u0441u043au0438u0439,Spoken
9549,Pu0443u0441u0441u043au0438u0439,Spoken
9726,Pu0443u0441u0441u043au0438u0439,Spoken
9772,Pu0443u0441u0441u043au0438u0439,Spoken
10003,Pu0443u0441u0441u043au0438u0439,Spoken
10048,Pu0443u0441u0441u043au0438u0439,Spoken
10066,Pu0443u0441u0441u043au0438u0439,Spoken
10138,Pu0443u0441u0441u043au0438u0439,Spoken
10220,Pu0443u0441u0441u043au0438u0439,Spoken
10368,Pu0443u0441u0441u043au0438u0439,Spoken
10385,Pu0443u0441u0441u043au0438u0439,Spoken
10428,Pu0443u0441u0441u043au0438u0439,Spoken
10557,Pu0443u0441u0441u043au0438u0439,Spoken
10623,Pu0443u0441u0441u043au0438u0439,Spoken
10683,Pu0443u0441u0441u043au0438u0439,Spoken
10724,Pu0443u0441u0441u043au0438u0439,Spoken
10761,Pu0443u0441u0441u043au0438u0439,Spoken
10890,Pu0443u0441u0441u043au0438u0439,Spoken
10935,Pu0443u0441u0441u043au0438u0439,Spoken
11237,Pu0443u0441u0441u043au0438u0439,Spoken
11336,Pu0443u0441u0441u043au0438u0439,Spoken
11411,Pu0443u0441u0441u043au0438u0439,Spoken
11460,Pu0443u0441u0441u043au0438u0439,Spoken
11665,Pu0443u0441u0441u043au0438u0439,Spoken
11778,Pu0443u0441u0441u043au0438u0439,Spoken
11973,Pu0443u0441u0441u043au0438u0439,Spoken
13051,Pu0443u0441u0441u043au0438u0439,Spoken
13056,Pu0443u0441u0441u043au0438u0439,Spoken
13389,Pu0443u0441u0441u043au0438u0439,Spoken
13435,Pu0443u0441u0441u043au0438u0439,Spoken
13809,Pu0443u0441u0441u043au0438u0439,Spoken
14161,Pu0443u0441u0441u043au0438u0439,Spoken
14181,Pu0443u0441u0441u043au0438u0439,Spoken
14324,Pu0443u0441u0441u043au0438u0439,Spoken
14811,Pu0443u0441u0441u043au0438u0439,Spoken
16353,Pu0443u0441u0441u043au0438u0439,Spoken
16558,Pu0443u0441u0441u043au0438u0439,Spoken
16911,Pu0443u0441u0441u043au0438u0439,Spoken
17711,Pu0443u0441u0441u043au0438u0439,Spoken
18254,Pu0443u0441u0441u043au0438u0439,Spoken
22314,Pu0443u0441u0441u043au0438u0439,Spoken
22597,Pu0443u0441u0441u043au0438u0439,Spoken
22787,Pu0443u0441u0441u043au0438u0439,Spoken
23048,Pu0443u0441u0441u043au0438u0439,Spoken
24438,Pu0443u0441u0441u043au0438u0439,Spoken
27576,Pu0443u0441u0441u043au0438u0439,Spoken
33157,Pu0443u0441u0441u043au0438u0439,Spoken
34106,Pu0443u0441u0441u043au0438u0439,Spoken
34851,Pu0443u0441u0441u043au0438u0439,Spoken
36643,Pu0443u0441u0441u043au0438u0439,Spoken
36647,Pu0443u0441u0441u043au0438u0439,Spoken
37710,Pu0443u0441u0441u043au0438u0439,Spoken
37931,Pu0443u0441u0441u043au0438u0439,Spoken
39514,Pu0443u0441u0441u043au0438u0439,Spoken
43434,Pu0443u0441u0441u043au0438u0439,Spoken
47964,Pu0443u0441u0441u043au0438u0439,Spoken
48171,Pu0443u0441u0441u043au0438u0439,Spoken
48289,Pu0443u0441u0441u043au0438u0439,Spoken
49040,Pu0443u0441u0441u043au0438u0439,Spoken
49538,Pu0443u0441u0441u043au0438u0439,Spoken
52520,Pu0443u0441u0441u043au0438u0439,Spoken
56292,Pu0443u0441u0441u043au0438u0439,Spoken
58233,Pu0443u0441u0441u043au0438u0439,Spoken
72387,Pu0443u0441u0441u043au0438u0439,Spoken
75674,Pu0443u0441u0441u043au0438u0439,Spoken
78149,Pu0443u0441u0441u043au0438u0439,Spoken
152760,Pu0443u0441u0441u043au0438u0439,Spoken
203801,Pu0443u0441u0441u043au0438u0439,Spoken
217708,Pu0443u0441u0441u043au0438u0439,Spoken
222936,Pu0443u0441u0441u043au0438u0439,Spoken
256917,Pu0443u0441u0441u043au0438u0439,Spoken
271110,Pu0443u0441u0441u043au0438u0439,Spoken
296098,Pu0443u0441u0441u043au0438u0439,Spoken
376659,Pu0443u0441u0441u043au0438u0439,Spoken
70,Gaeilge,Spoken
1116,Gaeilge,Spoken
3131,Gaeilge,Spoken
67913,Gaeilge,Spoken
78,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
393,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
682,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
714,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
844,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
944,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
956,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
1359,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
1402,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
1422,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
1535,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
2649,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
4327,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
5175,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
6978,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
8872,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
9455,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
10204,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
10431,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
11702,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
14411,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
16995,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
36669,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
39538,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
55779,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
58233,u5e7fu5ddeu8bdd / u5ee3u5ddeu8a71,Spoken
78,Magyar,Spoken
253,Magyar,Spoken
403,Magyar,Spoken
613,Magyar,Spoken
629,Magyar,Spoken
768,Magyar,Spoken
834,Magyar,Spoken
848,Magyar,Spoken
1574,Magyar,Spoken
2122,Magyar,Spoken
3033,Magyar,Spoken
4012,Magyar,Spoken
8427,Magyar,Spoken
9794,Magyar,Spoken
11370,Magyar,Spoken
11551,Magyar,Spoken
12535,Magyar,Spoken
13508,Magyar,Spoken
13537,Magyar,Spoken
16871,Magyar,Spoken
18320,Magyar,Spoken
38153,Magyar,Spoken
43434,Magyar,Spoken
48171,Magyar,Spoken
85,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
115,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
424,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
496,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
612,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
615,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
1593,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
2122,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
4012,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
4967,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
6538,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
8885,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
8944,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
9075,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
9837,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
10220,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
10661,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
12573,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
13788,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
14811,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
14844,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
31005,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
35056,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
76493,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
235260,u05e2u05b4u05d1u05b0u05e8u05b4u05d9u05ea,Spoken
85,,Spoken
87,,Spoken
114,Italiano,Spoken
137,Italiano,Spoken
161,Italiano,Spoken
163,Italiano,Spoken
203,Italiano,Spoken
238,Italiano,Spoken
240,Italiano,Spoken
242,Italiano,Spoken
279,Italiano,Spoken
289,Italiano,Spoken
319,Italiano,Spoken
321,Italiano,Spoken
327,Italiano,Spoken
380,Italiano,Spoken
391,Italiano,Spoken
395,Italiano,Spoken
409,Italiano,Spoken
421,Italiano,Spoken
429,Italiano,Spoken
534,Italiano,Spoken
562,Italiano,Spoken
597,Italiano,Spoken
612,Italiano,Spoken
691,Italiano,Spoken
698,Italiano,Spoken
699,Italiano,Spoken
769,Italiano,Spoken
794,Italiano,Spoken
841,Italiano,Spoken
920,Italiano,Spoken
924,Italiano,Spoken
956,Italiano,Spoken
1213,Italiano,Spoken
1495,Italiano,Spoken
1555,Italiano,Spoken
1571,Italiano,Spoken
1593,Italiano,Spoken
1656,Italiano,Spoken
1722,Italiano,Spoken
1813,Italiano,Spoken
1985,Italiano,Spoken
2148,Italiano,Spoken
2501,Italiano,Spoken
2502,Italiano,Spoken
2619,Italiano,Spoken
2621,Italiano,Spoken
3080,Italiano,Spoken
3089,Italiano,Spoken
3116,Italiano,Spoken
4442,Italiano,Spoken
4959,Italiano,Spoken
7870,Italiano,Spoken
8698,Italiano,Spoken
8874,Italiano,Spoken
9032,Italiano,Spoken
9292,Italiano,Spoken
9315,Italiano,Spoken
9335,Italiano,Spoken
9352,Italiano,Spoken
9366,Italiano,Spoken
9428,Italiano,Spoken
9531,Italiano,Spoken
9645,Italiano,Spoken
9654,Italiano,Spoken
9656,Italiano,Spoken
9833,Italiano,Spoken
9849,Italiano,Spoken
9877,Italiano,Spoken
9928,Italiano,Spoken
9946,Italiano,Spoken
9981,Italiano,Spoken
10136,Italiano,Spoken
10197,Italiano,Spoken
10307,Italiano,Spoken
10364,Italiano,Spoken
10368,Italiano,Spoken
10428,Italiano,Spoken
10436,Italiano,Spoken
10527,Italiano,Spoken
10764,Italiano,Spoken
10877,Italiano,Spoken
11257,Italiano,Spoken
11411,Italiano,Spoken
11495,Italiano,Spoken
11624,Italiano,Spoken
11683,Italiano,Spoken
11870,Italiano,Spoken
11876,Italiano,Spoken
12090,Italiano,Spoken
12103,Italiano,Spoken
12220,Italiano,Spoken
12412,Italiano,Spoken
12779,Italiano,Spoken
13448,Italiano,Spoken
13501,Italiano,Spoken
14161,Italiano,Spoken
14283,Italiano,Spoken
14411,Italiano,Spoken
14844,Italiano,Spoken
15121,Italiano,Spoken
15992,Italiano,Spoken
16281,Italiano,Spoken
16869,Italiano,Spoken
17264,Italiano,Spoken
18041,Italiano,Spoken
18239,Italiano,Spoken
18736,Italiano,Spoken
21612,Italiano,Spoken
22215,Italiano,Spoken
22314,Italiano,Spoken
22821,Italiano,Spoken
24438,Italiano,Spoken
25793,Italiano,Spoken
27023,Italiano,Spoken
27579,Italiano,Spoken
28260,Italiano,Spoken
36658,Italiano,Spoken
36669,Italiano,Spoken
37710,Italiano,Spoken
38167,Italiano,Spoken
40494,Italiano,Spoken
40794,Italiano,Spoken
44214,Italiano,Spoken
48171,Italiano,Spoken
49013,Italiano,Spoken
50456,Italiano,Spoken
51497,Italiano,Spoken
53457,Italiano,Spoken
81390,Italiano,Spoken
81836,Italiano,Spoken
87093,Italiano,Spoken
88751,Italiano,Spoken
96721,Italiano,Spoken
179144,Italiano,Spoken
190955,Italiano,Spoken
201088,Italiano,Spoken
203801,Italiano,Spoken
206647,Italiano,Spoken
227306,Italiano,Spoken
256924,Italiano,Spoken
266856,Italiano,Spoken
301351,Italiano,Spoken
163,Nederlands,Spoken
2501,Nederlands,Spoken
5902,Nederlands,Spoken
9075,Nederlands,Spoken
9691,Nederlands,Spoken
11453,Nederlands,Spoken
16564,Nederlands,Spoken
168,suomi,Spoken
4327,suomi,Spoken
18254,suomi,Spoken
179,Portuguu00eas,Spoken
421,Portuguu00eas,Spoken
508,Portuguu00eas,Spoken
535,Portuguu00eas,Spoken
598,Portuguu00eas,Spoken
622,Portuguu00eas,Spoken
666,Portuguu00eas,Spoken
953,Portuguu00eas,Spoken
1621,Portuguu00eas,Spoken
1639,Portuguu00eas,Spoken
1724,Portuguu00eas,Spoken
2395,Portuguu00eas,Spoken
2675,Portuguu00eas,Spoken
4379,Portuguu00eas,Spoken
7305,Portuguu00eas,Spoken
7979,Portuguu00eas,Spoken
8095,Portuguu00eas,Spoken
8619,Portuguu00eas,Spoken
9339,Portuguu00eas,Spoken
9662,Portuguu00eas,Spoken
9809,Portuguu00eas,Spoken
10092,Portuguu00eas,Spoken
10096,Portuguu00eas,Spoken
10135,Portuguu00eas,Spoken
10159,Portuguu00eas,Spoken
10307,Portuguu00eas,Spoken
10426,Portuguu00eas,Spoken
10658,Portuguu00eas,Spoken
10878,Portuguu00eas,Spoken
11023,Portuguu00eas,Spoken
11431,Portuguu00eas,Spoken
11453,Portuguu00eas,Spoken
11638,Portuguu00eas,Spoken
12142,Portuguu00eas,Spoken
14161,Portuguu00eas,Spoken
23082,Portuguu00eas,Spoken
38167,Portuguu00eas,Spoken
38321,Portuguu00eas,Spoken
46195,Portuguu00eas,Spoken
51497,Portuguu00eas,Spoken
65055,Portuguu00eas,Spoken
82507,Portuguu00eas,Spoken
112949,Portuguu00eas,Spoken
168705,Portuguu00eas,Spoken
172385,Portuguu00eas,Spoken
343795,Portuguu00eas,Spoken
197,,Spoken
12211,,Spoken
14869,,Spoken
23759,,Spoken
70981,,Spoken
231,u0641u0627u0631u0633u06cc,Spoken
1640,u0641u0627u0631u0633u06cc,Spoken
1726,u0641u0627u0631u0633u06cc,Spoken
9008,u0641u0627u0631u0633u06cc,Spoken
11093,u0641u0627u0631u0633u06cc,Spoken
21334,u0641u0627u0631u0633u06cc,Spoken
68734,u0641u0627u0631u0633u06cc,Spoken
231,u0627u0631u062fu0648,Spoken
272,u0627u0631u062fu0648,Spoken
1726,u0627u0631u062fu0648,Spoken
1988,u0627u0631u062fu0648,Spoken
2252,u0627u0631u062fu0648,Spoken
6538,u0627u0631u062fu0648,Spoken
7979,u0627u0631u062fu0648,Spoken
10557,u0627u0631u062fu0648,Spoken
11678,u0627u0631u062fu0648,Spoken
26022,u0627u0631u062fu0648,Spoken
37495,u0627u0631u062fu0648,Spoken
56666,u0627u0631u062fu0648,Spoken
107846,u0627u0631u062fu0648,Spoken
243,Dansk,Spoken
714,Dansk,Spoken
1555,Dansk,Spoken
5915,Dansk,Spoken
10534,Dansk,Spoken
49852,Dansk,Spoken
103663,Dansk,Spoken
326,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
682,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
826,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
953,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
1907,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
1997,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
6068,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
9334,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
9531,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
9801,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
10527,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
10992,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
11411,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
12289,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
13184,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
16353,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
17707,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
17708,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
20662,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
38321,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
39691,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
44833,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
45243,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
46528,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
50359,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
77987,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
80278,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
80321,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
80585,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
159824,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
192141,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
280092,u0e20u0e32u0e29u0e32u0e44u0e17u0e22,Spoken
1091,Norsk,Spoken
1771,Norsk,Spoken
1911,Norsk,Spoken
5780,Norsk,Spoken
14451,Norsk,Spoken
46146,Norsk,Spoken
319888,Norsk,Spoken
388,shqip,Spoken
586,shqip,Spoken
8681,shqip,Spoken
403,Polski,Spoken
424,Polski,Spoken
622,Polski,Spoken
795,Polski,Spoken
1691,Polski,Spoken
2610,Polski,Spoken
5902,Polski,Spoken
8968,Polski,Spoken
9390,Polski,Spoken
9515,Polski,Spoken
9682,Polski,Spoken
9809,Polski,Spoken
9923,Polski,Spoken
9950,Polski,Spoken
10878,Polski,Spoken
10890,Polski,Spoken
10935,Polski,Spoken
11022,Polski,Spoken
11431,Polski,Spoken
11453,Polski,Spoken
11638,Polski,Spoken
11683,Polski,Spoken
13827,Polski,Spoken
22074,Polski,Spoken
55787,Polski,Spoken
103663,Polski,Spoken
109513,Polski,Spoken
152599,Polski,Spoken
209274,Polski,Spoken
421,u00cdslenska,Spoken
2268,u00cdslenska,Spoken
36669,u00cdslenska,Spoken
88751,u00cdslenska,Spoken
217708,u00cdslenska,Spoken
421,,Spoken
455,u0a2au0a70u0a1cu0a3eu0a2cu0a40,Spoken
783,u0939u093fu0928u094du0926u0940,Spoken
840,u0939u093fu0928u094du0926u0940,Spoken
4251,u0939u093fu0928u094du0926u0940,Spoken
7913,u0939u093fu0928u094du0926u0940,Spoken
10204,u0939u093fu0928u094du0926u0940,Spoken
11282,u0939u093fu0928u094du0926u0940,Spoken
12405,u0939u093fu0928u094du0926u0940,Spoken
14161,u0939u093fu0928u094du0926u0940,Spoken
14164,u0939u093fu0928u094du0926u0940,Spoken
15927,u0939u093fu0928u094du0926u0940,Spoken
16727,u0939u093fu0928u094du0926u0940,Spoken
26022,u0939u093fu0928u094du0926u0940,Spoken
56666,u0939u093fu0928u094du0926u0940,Spoken
74534,u0939u093fu0928u094du0926u0940,Spoken
87827,u0939u093fu0928u094du0926u0940,Spoken
185008,u0939u093fu0928u094du0926u0940,Spoken
191714,u0939u093fu0928u094du0926u0940,Spoken
198185,u0939u093fu0928u094du0926u0940,Spoken
228194,u0939u093fu0928u094du0926u0940,Spoken
256040,u0939u093fu0928u094du0926u0940,Spoken
375290,u0939u093fu0928u094du0926u0940,Spoken
496,u049bu0430u0437u0430u049b,Spoken
594,u0431u044au043bu0433u0430u0440u0441u043au0438 u0435u0437u0438u043a,Spoken
6114,u0431u044au043bu0433u0430u0440u0441u043au0438 u0435u0437u0438u043a,Spoken
136795,u0431u044au043bu0433u0430u0440u0441u043au0438 u0435u0437u0438u043a,Spoken
606,Kiswahili,Spoken
1523,Kiswahili,Spoken
1817,Kiswahili,Spoken
1985,Kiswahili,Spoken
10625,Kiswahili,Spoken
657,Romu00e2nu0103,Spoken
1572,Romu00e2nu0103,Spoken
2009,Romu00e2nu0103,Spoken
4836,Romu00e2nu0103,Spoken
6114,Romu00e2nu0103,Spoken
16290,Romu00e2nu0103,Spoken
36586,Romu00e2nu0103,Spoken
38448,Romu00e2nu0103,Spoken
271110,Romu00e2nu0103,Spoken
1640,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
1948,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
2034,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
3989,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
6950,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
7873,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
9384,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
9457,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
10022,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
10048,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
10201,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
10623,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
27576,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
36669,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
70829,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
110415,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
117263,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
228967,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
240832,ud55cuad6duc5b4/uc870uc120ub9d0,Spoken
708,u010cesku00fd,Spoken
746,u010cesku00fd,Spoken
857,u010cesku00fd,Spoken
954,u010cesku00fd,Spoken
956,u010cesku00fd,Spoken
2749,u010cesku00fd,Spoken
4379,u010cesku00fd,Spoken
6963,u010cesku00fd,Spoken
7451,u010cesku00fd,Spoken
7501,u010cesku00fd,Spoken
7874,u010cesku00fd,Spoken
8007,u010cesku00fd,Spoken
8688,u010cesku00fd,Spoken
9013,u010cesku00fd,Spoken
9042,u010cesku00fd,Spoken
9624,u010cesku00fd,Spoken
10136,u010cesku00fd,Spoken
11247,u010cesku00fd,Spoken
11702,u010cesku00fd,Spoken
15028,u010cesku00fd,Spoken
16353,u010cesku00fd,Spoken
16727,u010cesku00fd,Spoken
16871,u010cesku00fd,Spoken
17134,u010cesku00fd,Spoken
21755,u010cesku00fd,Spoken
28260,u010cesku00fd,Spoken
36586,u010cesku00fd,Spoken
41479,u010cesku00fd,Spoken
50357,u010cesku00fd,Spoken
708,Slovenu010dina,Spoken
713,,Spoken
1088,,Spoken
782,Esperanto,Spoken
36648,Esperanto,Spoken
855,Somali,Spoken
109424,Somali,Spoken
868,Afrikaans,Spoken
1372,Afrikaans,Spoken
17654,Afrikaans,Spoken
59961,Afrikaans,Spoken
192136,Afrikaans,Spoken
868,,Spoken
17654,,Spoken
192136,,Spoken
868,isiZulu,Spoken
17654,isiZulu,Spoken
920,,Spoken
11072,,Spoken
11302,,Spoken
11561,,Spoken
12573,,Spoken
53457,,Spoken
1555,Catalu00e0,Spoken
1620,Srpski,Spoken
8978,Srpski,Spoken
79777,Srpski,Spoken
116613,Srpski,Spoken
1735,,Spoken
1830,u0423u043au0440u0430u0457u043du0441u044cu043au0438u0439,Spoken
2252,u0423u043au0440u0430u0457u043du0441u044cu043au0438u0439,Spoken
4614,u0423u043au0440u0430u0457u043du0441u044cu043au0438u0439,Spoken
9654,u0423u043au0440u0430u0457u043du0441u044cu043au0438u0439,Spoken
22949,u0423u043au0440u0430u0457u043du0441u044cu043au0438u0439,Spoken
24438,u0423u043au0440u0430u0457u043du0441u044cu043au0438u0439,Spoken
38357,u0423u043au0440u0430u0457u043du0441u044cu043au0438u0439,Spoken
44040,u0423u043au0440u0430u0457u043du0441u044cu043au0438u0439,Spoken
314385,u0423u043au0440u0430u0457u043du0441u044cu043au0438u0439,Spoken
1907,Hrvatski,Spoken
10024,Hrvatski,Spoken
79777,Hrvatski,Spoken
1913,Galego,Spoken
8007,,Spoken
9029,,Spoken
4476,,Spoken
5137,,Spoken
9746,,Spoken
14161,,Spoken
79777,Bosanski,Spoken
7979,u067eu069au062au0648,Spoken
9675,,Spoken
11648,,Spoken
23963,,Spoken
10201,Eesti,Spoken
21208,Eesti,Spoken
12100,,Spoken
16651,,Spoken
16727,u09acu09beu0982u09b2u09be,Spoken
17654,,Spoken
17654,,Spoken
43266,Cymraeg,Spoken
48171,Cymraeg,Spoken
50601,u10e5u10d0u10e0u10d7u10e3u10dau10d8,Spoken
82507,,Spoken
87827,u0ba4u0baeu0bbfu0bb4u0bcd,Spoken
256040,u0ba4u0baeu0bbfu0bb4u0bcd,Spoken
94329,Bahasa indonesia,Spoken
123678,Bahasa indonesia,Spoken
256040,,Spoken
375290,,Spoken
256040,u0c24u0c46u0c32u0c41u0c17u0c41,Spoken
19995,English,Original
285,English,Original
206647,English,Original
49026,English,Original
49529,English,Original
559,English,Original
38757,English,Original
99861,English,Original
767,English,Original
209112,English,Original
1452,English,Original
10764,English,Original
58,English,Original
57201,English,Original
49521,English,Original
2454,English,Original
24428,English,Original
1865,English,Original
41154,English,Original
122917,English,Original
1930,English,Original
20662,English,Original
57158,English,Original
2268,English,Original
254,English,Original
597,English,Original
271110,English,Original
44833,English,Original
135397,English,Original
37724,English,Original
558,English,Original
68721,English,Original
12155,English,Original
36668,English,Original
62211,English,Original
8373,English,Original
91314,English,Original
68728,English,Original
102382,English,Original
20526,English,Original
49013,English,Original
44912,English,Original
10193,English,Original
534,English,Original
168259,English,Original
72190,English,Original
127585,English,Original
54138,English,Original
81005,English,Original
64682,English,Original
9543,English,Original
68726,English,Original
38356,English,Original
217,English,Original
105864,English,Original
62177,English,Original
188927,English,Original
10681,English,Original
5174,English,Original
14161,English,Original
17979,English,Original
76757,English,Original
258489,English,Original
411,English,Original
246655,English,Original
155,English,Original
14160,English,Original
15512,English,Original
1726,English,Original
44826,English,Original
8487,English,Original
1735,English,Original
297761,English,Original
2698,English,Original
137113,English,Original
9804,English,Original
14869,English,Original
150540,English,Original
278927,English,Original
10138,English,Original
58595,English,Original
102651,English,Original
119450,English,Original
64686,English,Original
100402,English,Original
10192,English,Original
158852,English,Original
177572,English,Original
82690,English,Original
5255,English,Original
47933,English,Original
10191,English,Original
296,English,Original
118340,English,Original
157336,English,Original
27205,English,Original
49051,English,Original
9799,English,Original
